0|79|Juror, The (1996)|2.8125
0|80|White Balloon, The (Badkonake Sefid ) (1995)|3.6666666666666665
0|81|Things to Do in Denver when You're Dead (1995)|3.0
0|82|Antonia's Line (Antonia) (1995)|3.6666666666666665
0|83|Once Upon a Time... When We Were Colored (1995)|3.2
0|84|Last Summer in the Hamptons (1995)|3.4
0|85|Angels and Insects (1995)|3.571428571428572
0|86|White Squall (1996)|3.5526315789473686
0|87|Dunston Checks In (1996)|2.833333333333333
0|88|Black Sheep (1996)|3.571428571428572
0|89|Nick of Time (1995)|3.0
0|90|Journey of August King, The (1995)|3.0
0|92|Mary Reilly (1996)|2.2
0|93|Vampire in Brooklyn (1995)|1.8333333333333333
0|94|Beautiful Girls (1996)|3.6
0|95|Broken Arrow (1996)|3.108433734939759
0|96|In the Bleak Midwinter (1995)|4.0
0|97|Hate (Haine, La) (1995)|4.4
0|98|Shopping (1994)|3.611261384646991
0|99|Heidi Fleiss: Hollywood Madam (1995)|3.375
0|100|City Hall (1996)|3.5
0|101|Bottle Rocket (1996)|3.772727272727273
0|102|Mr. Wrong (1996)|1.75
0|103|Unforgettable (1996)|2.75
0|104|Happy Gilmore (1996)|3.109756097560976
0|105|Bridges of Madison County, The (1995)|3.343283582089552
0|106|Nobody Loves Me (Keiner liebt mich) (1994)|1.0
0|107|Muppet Treasure Island (1996)|3.1333333333333333
0|108|Catwalk (1995)|1.0
0|109|Headless Body in Topless Bar (1995)|3.581173729541852
0|110|Braveheart (1995)|4.1534391534391535
0|111|Taxi Driver (1976)|4.18348623853211
0|112|Rumble in the Bronx (1995)|3.3529411764705883
0|113|Before and After (1996)|3.1818181818181817
0|114|Margaret's Museum (1995)|3.0
0|115|Happiness Is in the Field (1995)|3.581173729541852
0|116|Anne Frank Remembered (1995)|3.8333333333333335
0|117|Young Poisoner's Handbook, The (1995)|3.7142857142857135
0|118|If Lucy Fell (1996)|2.571428571428572
0|119|Steal Big, Steal Little (1995)|3.5
0|120|Race the Sun (1996)|3.836618688295715
0|121|Boys of St. Vincent, The (1993)|4.1
0|122|Boomerang (1992)|2.625
0|123|Chungking Express (1994)|3.25
0|124|Star Maker, The (Uomo delle stelle, L') (1995)|3.5
0|125|Flirting With Disaster (1996)|3.96875
0|126|NeverEnding Story III, The (1994)|2.333333333333333
0|127|Silence of the Palace, The (Saimt el Qusur) (1994)|3.836618688295715
0|128|Jupiter's Wife (1994)|4.666666666666667
0|129|Pie in the Sky (1995)|4.0
0|130|Angela (1995)|5.0
0|131|Frankie Starlight (1995)|3.6666666666666665
0|132|Jade (1995)|2.6923076923076925
0|133|Nueba Yol (1995)|3.71443281781718
0|134|Sonic Outlaws (1995)|3.895189003436426
0|135|Down Periscope (1996)|2.588235294117647
0|136|From the Journals of Jean Seberg (1995)|3.895189003436426
0|137|Man of the Year (1995)|3.25
0|138|Neon Bible, The (1995)|4.0
0|139|Target (1995)|3.7166335736176457
0|140|Up Close and Personal (1996)|3.3076923076923075
0|141|Birdcage, The (1996)|3.583333333333333
0|142|Shadows (Cienie) (1988)|3.836618688295715
0|143|Gospa (1995)|3.836618688295715
0|144|Brothers McMullen, The (1995)|3.2962962962962963
0|145|Bad Boys (1995)|2.923076923076923
0|146|Amazing Panda Adventure, The (1995)|1.0
0|147|Basketball Diaries, The (1995)|3.1333333333333333
0|148|Awfully Big Adventure, An (1995)|2.5
0|149|Amateur (1994)|3.5
0|150|Apollo 13 (1995)|4.18957345971564
0|151|Rob Roy (1995)|3.84
0|152|Addiction, The (1995)|2.5
0|153|Batman Forever (1995)|2.955056179775281
0|154|Belle de jour (1967)|3.76
0|155|Beyond Rangoon (1995)|3.526315789473684
0|156|Blue in the Face (1995)|3.75
0|157|Canadian Bacon (1994)|3.0
0|158|Casper (1995)|3.135135135135135
0|159|Clockers (1995)|3.0
0|160|Congo (1995)|2.5595238095238093
0|161|Crimson Tide (1995)|3.8672566371681416
0|162|Crumb (1994)|4.075
0|163|Desperado (1995)|3.272727272727273
0|164|Devil in a Blue Dress (1995)|3.75531914893617
0|165|Die Hard: With a Vengeance (1995)|3.644628099173554
0|166|Doom Generation, The (1995)|2.0
0|167|Feast of July (1995)|3.0
0|168|First Knight (1995)|3.0851063829787235
0|169|Free Willy 2: The Adventure Home (1995)|2.1
0|170|Hackers (1995)|3.264705882352941
0|171|Jeffrey (1995)|3.571428571428572
0|172|Johnny Mnemonic (1995)|2.706896551724138
0|173|Judge Dredd (1995)|2.3714285714285714
0|174|Jury Duty (1995)|3.0
0|175|Kids (1995)|4.2
0|176|Living in Oblivion (1995)|4.2
0|177|Lord of Illusions (1995)|2.4545454545454546
0|178|Love & Human Remains (1993)|3.5
0|179|Mad Love (1995)|2.5
0|180|Mallrats (1995)|3.230769230769231
0|181|Mighty Morphin Power Rangers: The Movie (1995)|1.5263157894736843
0|182|Moonlight and Valentino (1995)|3.0
0|183|Mute Witness (1994)|3.5
0|184|Nadja (1994)|2.5
0|185|Net, The (1995)|3.1842105263157894
0|186|Nine Months (1995)|3.0
0|187|Party Girl (1995)|4.0
0|188|Prophecy, The (1995)|3.357142857142857
0|189|Reckless (1995)|5.0
0|190|Safe (1995)|4.0
0|191|Scarlet Letter, The (1995)|2.2222222222222223
0|192|Show, The (1995)|3.895189003436426
0|193|Showgirls (1995)|2.375
0|194|Smoke (1995)|3.6
0|195|Something to Talk About (1995)|3.0
0|196|Species (1995)|3.111111111111111
0|197|Stars Fell on Henrietta, The (1995)|3.2
0|198|Strange Days (1995)|3.216216216216216
0|199|Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)|3.857142857142857
0|200|Tie That Binds, The (1995)|3.0
0|201|Three Wishes (1995)|3.4
0|202|Total Eclipse (1995)|2.25
0|203|To Wong Foo, Thanks for Everything! Julie Newmar (1995)|3.217391304347826
0|204|Under Siege 2: Dark Territory (1995)|3.1818181818181817
0|205|Unstrung Heroes (1995)|3.125
0|206|Unzipped (1995)|3.875
0|207|Walk in the Clouds, A (1995)|3.2857142857142856
0|208|Waterworld (1995)|2.702970297029703
0|209|White Man's Burden (1995)|1.6666666666666667
0|210|Wild Bill (1995)|3.210526315789474
0|211|Browning Version, The (1994)|3.5
0|212|Bushwhacked (1995)|2.0
0|213|Burnt By the Sun (Utomlyonnye solntsem) (1994)|4.423076923076923
0|214|Before the Rain (Pred dozhdot) (1994)|5.0
0|215|Before Sunrise (1995)|3.882352941176471
0|216|Billy Madison (1995)|3.3947368421052637
0|217|Babysitter, The (1995)|3.272727272727273
0|218|Boys on the Side (1995)|3.111111111111111
0|219|Cure, The (1995)|3.0
0|220|Castle Freak (1995)|1.8333333333333333
0|222|Circle of Friends (1995)|3.6296296296296298
0|223|Clerks (1994)|3.75
0|224|Don Juan DeMarco (1995)|3.5106382978723403
0|225|Disclosure (1994)|3.7586206896551726
0|226|Dream Man (1995)|3.651274253793012
0|227|Drop Zone (1994)|3.125
0|228|Destiny Turns on the Radio (1995)|2.0
0|229|Death and the Maiden (1994)|3.4
0|230|Dolores Claiborne (1994)|3.5217391304347827
0|231|Dumb & Dumber (1994)|3.0
0|232|Eat Drink Man Woman (1994)|4.135593220338983
0|233|Exotica (1994)|3.6222222222222222
0|234|Exit to Eden (1994)|2.111111111111111
0|235|Ed Wood (1994)|3.644295302013423
0|236|French Kiss (1995)|3.235294117647059
0|237|Forget Paris (1995)|2.857142857142857
0|238|Far From Home: The Adventures of Yellow Dog (1995)|3.0
0|239|Goofy Movie, A (1995)|2.6666666666666665
0|240|Hideaway (1995)|2.6666666666666665
0|241|Fluke (1995)|3.0
0|242|Farinelli: il castrato (1994)|4.0
0|243|Gordy (1995)|1.0
0|244|Gumby: The Movie (1995)|3.430348478164976
0|245|Glass Shield, The (1994)|2.5
0|246|Hoop Dreams (1994)|4.072916666666667
0|247|Heavenly Creatures (1994)|3.9375
0|248|Houseguest (1994)|3.230769230769231
0|249|Immortal Beloved (1994)|3.5
0|250|Heavyweights (1994)|3.6666666666666665
0|251|Hunted, The (1995)|4.0
0|252|I.Q. (1994)|3.3529411764705883
0|253|Interview with the Vampire (1994)|3.2028985507246377
0|254|Jefferson in Paris (1995)|3.0
0|255|Jerky Boys, The (1994)|2.6666666666666665
0|256|Junior (1994)|3.0434782608695654
0|257|Just Cause (1995)|3.0
0|258|Kid in King Arthur's Court, A (1995)|2.3548387096774195
0|259|Kiss of Death (1995)|3.3846153846153846
0|260|Star Wars: Episode IV - A New Hope (1977)|4.379174852652259
0|261|Little Women (1994)|3.4444444444444446
0|262|Little Princess, A (1995)|3.8947368421052633
0|263|Ladybird Ladybird (1994)|3.9
0|264|Enfer, L' (1994)|3.836618688295715
0|265|Like Water for Chocolate (Como agua para chocolate) (1992)|3.9516129032258074
0|266|Legends of the Fall (1994)|3.372727272727273
0|267|Major Payne (1994)|3.230769230769231
0|268|Little Odessa (1994)|3.1666666666666665
0|269|My Crazy Life (Mi vida loca) (1993)|3.4
0|270|Love Affair (1994)|1.6666666666666667
0|271|Losing Isaiah (1995)|3.4285714285714284
0|272|Madness of King George, The (1994)|3.789473684210526
0|273|Mary Shelley's Frankenstein (1994)|2.96
0|274|Man of the House (1995)|2.6666666666666665
0|275|Mixed Nuts (1994)|3.142857142857143
0|276|Milk Money (1994)|2.833333333333333
0|277|Miracle on 34th Street (1994)|3.08
0|278|Miami Rhapsody (1995)|2.2
0|279|My Family (1995)|3.375
0|280|Murder in the First (1995)|3.4705882352941178
0|281|Nobody's Fool (1994)|3.590909090909091
0|282|Nell (1994)|3.45
0|283|New Jersey Drive (1995)|2.0
0|284|New York Cop (1996)|3.612549759921205
0|285|Beyond Bedlam (1993)|3.73685312635238
0|286|Nemesis 2: Nebula (1995)|3.602835313341872
0|287|Nina Takes a Lover (1994)|2.0
0|288|Natural Born Killers (1994)|3.012987012987013
0|289|Only You (1994)|2.75
0|290|Once Were Warriors (1994)|4.033333333333333
0|291|Poison Ivy II (1995)|2.75
0|292|Outbreak (1995)|3.43
0|293|Professional, The (a.k.a. Leon: The Professional) (1994)|4.085714285714285
0|294|Perez Family, The (1995)|3.111111111111111
0|295|Pyromaniac's Love Story, A (1995)|2.6666666666666665
0|296|Pulp Fiction (1994)|4.075342465753424
0|297|Panther (1995)|2.0
0|298|Pushing Hands (1992)|4.0
0|299|Priest (1994)|3.619047619047619
0|300|Quiz Show (1994)|3.7666666666666666
0|301|Picture Bride (1995)|3.4285714285714284
0|302|Queen Margot (La Reine Margot) (1994)|3.4285714285714284
0|303|Quick and the Dead, The (1995)|2.896103896103896
0|304|Roommates (1995)|3.4
0|305|Ready to Wear (Pret-A-Porter) (1994)|2.727272727272727
0|306|Three Colors: Red (1994)|4.270833333333333
0|307|Three Colors: Blue (1993)|4.147058823529412
0|308|Three Colors: White (1994)|3.8484848484848486
0|309|Red Firecracker, Green Firecracker (1994)|4.125
0|310|Rent-a-Kid (1995)|3.0
0|311|Relative Fear (1994)|3.0
0|312|Stuart Saves His Family (1995)|3.0
0|313|Swan Princess, The (1994)|2.333333333333333
0|314|Secret of Roan Inish, The (1994)|3.621212121212121
0|315|Specialist, The (1994)|2.8461538461538463
0|316|Stargate (1994)|3.640243902439024
0|317|Santa Clause, The (1994)|3.336734693877551
0|318|Shawshank Redemption, The (1994)|4.4
0|319|Shallow Grave (1994)|3.952380952380953
0|320|Suture (1993)|3.75
0|321|Strawberry and Chocolate (Fresa y chocolate) (1993)|3.7142857142857135
0|322|Swimming with Sharks (1995)|3.571428571428572
0|324|Sum of Us, The (1994)|4.2
0|325|National Lampoon's Senior Trip (1995)|4.5
0|326|To Live (Huozhe) (1994)|4.5
0|327|Tank Girl (1995)|2.189189189189189
0|328|Tales From the Crypt Presents: Demon Knight (1995)|2.7222222222222223
0|329|Star Trek: Generations (1994)|3.4713375796178343
0|330|Tales from the Hood (1995)|2.388888888888889
0|331|Tom & Viv (1994)|3.0
0|332|Village of the Damned (1995)|2.7058823529411766
0|333|Tommy Boy (1995)|3.4166666666666665
0|334|Vanya on 42nd Street (1994)|3.88
0|335|Underneath, The (1995)|3.1666666666666665
0|336|Walking Dead, The (1995)|2.8
0|337|What's Eating Gilbert Grape (1993)|3.72289156626506
0|338|Virtuosity (1995)|3.033333333333333
0|339|While You Were Sleeping (1995)|3.5657894736842106
0|340|War, The (1994)|3.25
0|341|Double Happiness (1994)|4.75
0|342|Muriel's Wedding (1994)|3.935483870967742
0|343|Baby-Sitters Club, The (1995)|2.0
0|344|Ace Ventura: Pet Detective (1994)|2.911504424778761
0|345|Adventures of Priscilla, Queen of the Desert, The (1994)|3.7586206896551726
0|346|Backbeat (1993)|3.9444444444444446
0|347|Bitter Moon (1992)|3.2
0|348|Bullets Over Broadway (1994)|3.6222222222222222
0|349|Clear and Present Danger (1994)|3.84375
0|350|Client, The (1994)|3.63953488372093
0|351|Corrina, Corrina (1994)|3.0384615384615383
0|352|Crooklyn (1994)|3.0
0|353|Crow, The (1994)|3.1818181818181817
0|354|Cobb (1994)|2.9
0|355|Flintstones, The (1994)|2.463414634146341
0|356|Forrest Gump (1994)|4.162234042553192
0|357|Four Weddings and a Funeral (1994)|3.7704918032786887
0|358|Higher Learning (1995)|3.0
0|359|I Like It Like That (1994)|3.0
0|360|I Love Trouble (1994)|3.0
0|361|It Could Happen to You (1994)|3.4642857142857144
0|362|Jungle Book, The (1994)|3.2222222222222223
0|363|Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)|4.066666666666666
0|364|Lion King, The (1994)|3.802919708029197
0|365|Little Buddha (1993)|3.0
0|366|Wes Craven's New Nightmare (1994)|2.5
0|367|Mask, The (1994)|3.58641975308642
0|368|Maverick (1994)|3.4407894736842106
0|369|Mrs. Parker and the Vicious Circle (1994)|3.25
0|370|Naked Gun 33 1/3: The Final Insult (1994)|3.2153846153846155
0|371|Paper, The (1994)|3.037037037037037
0|372|Reality Bites (1994)|2.652173913043478
0|373|Red Rock West (1992)|4.053571428571429
0|374|Richie Rich (1994)|2.24
0|375|Safe Passage (1994)|3.0
0|376|River Wild, The (1994)|3.339622641509434
0|377|Speed (1994)|3.7288888888888887
0|378|Speechless (1994)|3.5
0|379|Timecop (1994)|3.09375
0|380|True Lies (1994)|3.6770833333333335
0|381|When a Man Loves a Woman (1994)|3.1578947368421053
0|382|Wolf (1994)|3.074074074074074
0|383|Wyatt Earp (1994)|3.298507462686567
0|384|Bad Company (1995)|2.6666666666666665
0|385|Man of No Importance, A (1994)|3.333333333333333
0|386|S.F.W. (1994)|2.6666666666666665
0|387|Low Down Dirty Shame, A (1994)|3.090909090909091
0|388|Boys Life (1995)|3.523809523809524
0|389|Colonel Chabert, Le (1994)|3.8
0|390|Faster Pussycat! Kill! Kill! (1965)|2.857142857142857
0|391|Jason's Lyric (1994)|3.0
0|392|Secret Adventures of Tom Thumb, The (1993)|2.5
0|393|Street Fighter (1994)|2.6666666666666665
0|394|Coldblooded (1995)|3.333333333333333
0|395|Desert Winds (1995)|3.836618688295715
0|396|Fall Time (1995)|3.836618688295715
0|397|Fear, The (1995)|2.0
0|398|Frank and Ollie (1995)|3.895189003436426
0|399|Girl in the Cadillac (1995)|3.836618688295715
0|400|Homage (1995)|3.836618688295715
0|401|Mirage (1995)|4.0
0|402|Open Season (1996)|3.0
0|403|Two Crimes (1995)|3.7122016787765424
0|404|Brother Minister: The Assassination of Malcolm X (1994)|3.0
0|405|Highlander III: The Sorcerer (1994)|2.111111111111111
0|406|Federal Hill (1994)|3.836618688295715
0|407|In the Mouth of Madness (1995)|2.6666666666666665
0|408|8 Seconds (1994)|3.857142857142857
0|409|Above the Rim (1994)|2.5
0|410|Addams Family Values (1993)|2.983050847457627
0|411|You So Crazy (1994)|1.0
0|412|Age of Innocence, The (1993)|3.5675675675675675
0|413|Airheads (1994)|2.238095238095238
0|414|Air Up There, The (1994)|1.8888888888888888
0|415|Another Stakeout (1993)|2.56
0|416|Bad Girls (1994)|2.421052631578948
0|417|Barcelona (1994)|3.5
0|418|Being Human (1993)|2.2857142857142856
0|419|Beverly Hillbillies, The (1993)|2.1818181818181817
0|420|Beverly Hills Cop III (1994)|2.702127659574468
0|421|Black Beauty (1994)|3.294117647058824
0|422|Blink (1994)|3.7142857142857135
0|423|Blown Away (1994)|3.3461538461538463
0|424|Blue Chips (1994)|3.142857142857143
0|425|Blue Sky (1994)|3.55
0|426|Body Snatchers (1993)|3.212121212121212
0|427|Boxing Helena (1993)|2.5
0|428|Bronx Tale, A (1993)|3.789473684210526
0|429|Cabin Boy (1994)|2.4444444444444446
0|430|Calendar Girl (1993)|2.5
0|431|Carlito's Way (1993)|3.6739130434782608
0|432|City Slickers II: The Legend of Curly's Gold (1994)|2.7466666666666666
0|433|Clean Slate (1994)|2.0
0|434|Cliffhanger (1993)|3.263736263736264
0|435|Coneheads (1993)|3.0779220779220777
0|436|Color of Night (1994)|2.75
0|437|Cops and Robbersons (1994)|2.333333333333333
0|438|Cowboy Way, The (1994)|2.523809523809524
0|439|Dangerous Game (1993)|3.836618688295715
0|440|Dave (1993)|3.857142857142857
0|441|Dazed and Confused (1993)|3.717391304347826
0|442|Demolition Man (1993)|3.057971014492753
0|443|Endless Summer 2, The (1994)|3.4
0|444|Even Cowgirls Get the Blues (1993)|1.9090909090909087
0|445|Fatal Instinct (1993)|2.9375
0|446|Farewell My Concubine (1993)|4.088888888888889
0|447|Favor, The (1994)|2.5
0|448|Fearless (1993)|3.7083333333333335
0|449|Fear of a Black Hat (1993)|3.5
0|450|With Honors (1994)|3.0
0|451|Flesh and Bone (1993)|3.466666666666667
0|452|Widows' Peak (1994)|3.7142857142857135
0|453|For Love or Money (1993)|3.0
0|454|Firm, The (1993)|3.707964601769912
0|455|Free Willy (1993)|2.523809523809524
0|456|Fresh (1994)|3.923076923076923
0|457|Fugitive, The (1993)|4.11400651465798
0|458|Geronimo: An American Legend (1993)|3.392857142857143
0|459|Getaway, The (1994)|2.909090909090909
0|460|Getting Even with Dad (1994)|2.5
0|461|Go Fish (1994)|3.4285714285714284
0|462|Good Man in Africa, A (1994)|2.5
0|463|Guilty as Sin (1993)|2.7777777777777777
0|464|Hard Target (1993)|3.15
0|465|Heaven & Earth (1993)|3.4
0|466|Hot Shots! Part Deux (1993)|3.014705882352941
0|467|Live Nude Girls (1995)|3.555555555555556
0|468|Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)|3.234375
0|469|House of the Spirits, The (1993)|2.833333333333333
0|470|House Party 3 (1994)|3.0
0|471|Hudsucker Proxy, The (1994)|3.4743589743589745
0|472|I'll Do Anything (1994)|3.2222222222222223
0|473|In the Army Now (1994)|2.2857142857142856
0|474|In the Line of Fire (1993)|3.846715328467153
0|475|In the Name of the Father (1993)|3.8222222222222224
0|476|Inkwell, The (1994)|3.0
0|477|What's Love Got to Do with It? (1993)|3.3703703703703702
0|478|Jimmy Hollywood (1994)|2.5
0|479|Judgment Night (1993)|2.727272727272727
0|480|Jurassic Park (1993)|3.9360341151385927
0|481|Kalifornia (1993)|3.1153846153846154
0|482|Killing Zoe (1994)|3.071428571428572
0|483|King of the Hill (1993)|3.4285714285714284
0|484|Lassie (1994)|2.75
0|485|Last Action Hero (1993)|2.640625
0|486|Life with Mikey (1993)|2.333333333333333
0|487|Lightning Jack (1994)|3.0
0|488|M. Butterfly (1993)|3.333333333333333
0|489|Made in America (1993)|2.833333333333333
0|490|Malice (1993)|3.25
0|491|Man Without a Face, The (1993)|3.2222222222222223
0|492|Manhattan Murder Mystery (1993)|3.7901234567901234
0|493|Menace II Society (1993)|3.15
0|494|Executive Decision (1996)|3.575757575757576
0|495|In the Realm of the Senses (Ai no corrida) (1976)|3.8
0|496|What Happened Was... (1994)|3.5
0|497|Much Ado About Nothing (1993)|4.059701492537314
0|498|Mr. Jones (1993)|2.857142857142857
0|499|Mr. Wonderful (1993)|2.2857142857142856
0|500|Mrs. Doubtfire (1993)|3.679611650485437
0|501|Naked (1993)|3.8
0|502|Next Karate Kid, The (1994)|2.2777777777777777
0|503|New Age, The (1994)|3.25
0|504|No Escape (1994)|3.15
0|505|North (1994)|2.111111111111111
0|506|Orlando (1993)|3.0
0|507|Perfect World, A (1993)|3.392857142857143
0|508|Philadelphia (1993)|4.095890410958904
0|509|Piano, The (1993)|3.59375
0|510|Poetic Justice (1993)|2.5
0|511|Program, The (1993)|2.7
0|512|Robert A. Heinlein's The Puppet Masters (1994)|3.216216216216216
0|513|Radioland Murders (1994)|2.875
0|514|Ref, The (1994)|3.452380952380953
0|515|Remains of the Day, The (1993)|3.962962962962963
0|516|Renaissance Man (1994)|3.069767441860465
0|517|Rising Sun (1993)|3.4166666666666665
0|518|Road to Wellville, The (1994)|2.6923076923076925
0|519|Robocop 3 (1993)|2.111111111111111
0|520|Robin Hood: Men in Tights (1993)|3.0
0|521|Romeo Is Bleeding (1993)|3.3125
0|522|Romper Stomper (1992)|2.857142857142857
0|523|Ruby in Paradise (1993)|3.736842105263158
0|524|Rudy (1993)|3.4328358208955225
0|525|Saint of Fort Washington, The (1993)|3.5
0|526|Savage Nights (Nuits fauves, Les) (1992)|3.836618688295715
0|527|Schindler's List (1993)|4.5201005025125625
0|528|Scout, The (1994)|3.5
0|529|Searching for Bobby Fischer (1993)|3.89344262295082
0|530|Second Best (1994)|4.0
0|531|Secret Garden, The (1993)|3.673076923076923
0|532|Serial Mom (1994)|2.7755102040816326
0|533|Shadow, The (1994)|3.055555555555556
0|534|Shadowlands (1993)|4.0
0|535|Short Cuts (1993)|3.704545454545455
0|536|Simple Twist of Fate, A (1994)|3.375
0|537|Sirens (1994)|3.606060606060606
0|538|Six Degrees of Separation (1993)|3.6666666666666665
0|539|Sleepless in Seattle (1993)|4.034246575342466
0|540|Sliver (1993)|2.25
0|541|Blade Runner (1982)|4.252459016393443
0|542|Son in Law (1993)|2.7777777777777777
0|543|So I Married an Axe Murderer (1993)|3.014925373134328
0|544|Striking Distance (1993)|3.1666666666666665
0|545|Harlem (1993)|3.836618688295715
0|546|Super Mario Bros. (1993)|2.1607142857142856
0|547|Surviving the Game (1994)|3.176470588235294
0|548|Terminal Velocity (1994)|2.523809523809524
0|549|Thirty-Two Short Films About Glenn Gould (1993)|3.823529411764706
0|550|Threesome (1994)|3.333333333333333
0|551|Nightmare Before Christmas, The (1993)|3.736
0|552|Three Musketeers, The (1993)|3.2705882352941176
0|553|Tombstone (1993)|3.928571428571429
0|554|Trial by Jury (1994)|2.333333333333333
0|555|True Romance (1993)|3.75
0|556|War Room, The (1993)|4.0
0|557|Mamma Roma (1962)|3.836618688295715
0|558|Pagemaster, The (1994)|2.5185185185185186
0|559|Paris, France (1993)|4.0
0|560|Beans of Egypt, Maine, The (1994)|4.0
0|561|Killer (Bulletproof Heart) (1994)|3.651274253793012
0|562|Welcome to the Dollhouse (1995)|3.6486486486486487
0|563|Germinal (1993)|3.25
0|564|Chasers (1994)|1.5
0|565|Cronos (1992)|3.083333333333333
0|566|Naked in New York (1994)|2.6666666666666665
0|567|Kika (1993)|3.836618688295715
0|568|Bhaji on the Beach (1993)|3.727272727272727
0|569|Little Big League (1994)|3.375
0|570|Slingshot, The (Kådisbellan ) (1993)|5.0
0|571|Wedding Gift, The (1994)|3.625
0|572|Foreign Student (1994)|3.0
0|573|Ciao, Professore! (Io speriamo che me la cavo ) (1993)|3.75
0|574|Spanking the Monkey (1994)|2.8461538461538463
0|575|Little Rascals, The (1994)|3.0526315789473686
0|576|Fausto (1993)|3.581173729541852
0|577|Andre (1994)|3.142857142857143
0|578|Hour of the Pig, The (1993)|3.831776843714176
0|579|Scorta, La (1993)|3.651274253793012
0|580|Princess Caraboo (1994)|2.857142857142857
0|581|Celluloid Closet, The (1995)|4.230769230769231
0|582|Metisse (Café au Lait) (1993)|3.0
0|583|Dear Diary (Caro Diario) (1994)|3.1666666666666665
0|584|I Don't Want to Talk About It (De eso no se habla) (1993)|4.0
0|585|Brady Bunch Movie, The (1995)|2.4285714285714284
0|586|Home Alone (1990)|3.3146067415730336
0|587|Ghost (1990)|3.724637681159421
0|588|Aladdin (1992)|3.6710526315789473
0|589|Terminator 2: Judgment Day (1991)|4.101176470588236
